rtid,tid,from,to
1000968655377580032,1000954788652224512,761179649367998464,141208596
1000968922789691394,1000623973074288641,962063194423418880,1153045459
1000969157750308864,1000948329889529857,753965064231673856,2892809359
1000969493139439616,1000948329889529857,927883994682703872,2892809359
1000969512873811969,1000623973074288641,2286380240,1153045459
1000969604212998144,1000954788652224512,759297870583439360,141208596
1000969760559976449,1000948329889529857,836640733511757824,2892809359
1000969839056322560,1000623973074288641,925927961882009600,1153045459
1000969924884381696,1000948329889529857,1916536332,2892809359
1000970069206237184,1000948329889529857,247631603,2892809359
1000970294377381888,1000942771346198529,963415918465507328,147090389
1000970322491801602,1000948722669268993,799902068949413888,1897514666
1000970879457742849,1000948329889529857,2359140223,2892809359
1000970915734171648,1000948329889529857,951460181249990657,2892809359
1000971174615150597,1000948329889529857,2580375218,2892809359
1000971185163681792,1000623973074288641,816715263970131968,1153045459
1000971306551005185,1000948329889529857,2716744173,2892809359
1000971455411073024,1000948722669268993,2617066206,1897514666
1000971497714970624,1000948329889529857,174338580,2892809359
1000971552005877760,1000948329889529857,2343007064,2892809359
1000971859943243777,1000948329889529857,2778531338,2892809359
1000971997873131520,1000948329889529857,1904998130,2892809359
1000972020392185856,1000695789713158145,1864685238,146360682
1000972511595511808,1000948329889529857,2707031648,2892809359
1000972695914201089,1000948329889529857,2291287850,2892809359
1000972909324652549,1000273298452692992,983651433261056000,373280952
1000972939867504640,1000948329889529857,743990063156047872,2892809359
1000973092275994624,1000972924550045696,3012203089,189917061
1000973115399200768,1000623973074288641,1122223776,1153045459
1000973128514682881,1000972924550045696,3380643287,189917061
1000973154192277505,1000623973074288641,495850582,1153045459
1000973204763033601,1000948329889529857,787022701990912000,2892809359
1000973320320266240,1000972924550045696,1154409997,189917061
1000973373784997888,1000967669498068992,3446776212,1616964661
1000973387353722880,1000972924550045696,2529955993,189917061
1000973498351693829,1000972924550045696,10352582,189917061
1000973510083162112,1000972924550045696,116537024,189917061
1000973522670239744,1000972924550045696,2826684872,189917061
1000973612957011968,1000948329889529857,599489739,2892809359
1000973751192875008,1000755746147942400,982924618481766401,2409314312
1000973784592117760,1000755619245125632,982924618481766401,2409314312
1000973840086917121,1000755453603733510,982924618481766401,2409314312
1000973853890236417,1000972924550045696,2997001676,189917061
1000973984865882112,1000972924550045696,32388588,189917061
1000974097961041921,1000972924550045696,1619112355,189917061
1000974219629514753,1000948329889529857,1228037202,2892809359
1000974771046105089,1000972924550045696,46823545,189917061
1000974813681238016,1000972924550045696,997722745629806592,189917061
1000975101364289537,1000948329889529857,991498584695681025,2892809359
1000975184453558272,1000948329889529857,882538409142747137,2892809359
1000975197615243264,1000948329889529857,1000929830014103552,2892809359
1000975446094295040,1000948329889529857,986153243628724225,2892809359
1000975683563204608,1000948329889529857,943881179123605504,2892809359
1000975721995489281,1000954788652224512,905112024065204224,141208596
1000975761342267394,1000954788652224512,782497912345464832,141208596
1000975786520686592,1000905892576026625,960146553762496517,2436753176
1000975897204146177,1000974831704199168,36117076,39462584
1000975937259819009,1000905815165952000,960146553762496517,2436753176
1000975975218270208,1000948722669268993,978144032500019200,1897514666
1000975986614198272,1000948329889529857,2658438998,2892809359
1000975997276045314,1000905787194134534,960146553762496517,2436753176
1000976020239892485,1000905758505086976,960146553762496517,2436753176
1000976055719477248,1000905684974817280,960146553762496517,2436753176
1000976136388526080,1000948329889529857,911804756921786368,2892809359
1000976258535047168,1000974831704199168,2420004492,39462584
1000976603067760641,1000948329889529857,17611642,2892809359
1000976669073551360,1000948329889529857,135901523,2892809359
1000976810710990848,1000972924550045696,82565839,189917061
1000976850288394240,1000329058675240960,960146553762496517,2436753176
1000977156153921536,1000948329889529857,922876578832441344,2892809359
1000977221404651520,1000948329889529857,818873327527854080,2892809359
1000977408722255872,1000948329889529857,888266369526976512,2892809359
1000977858481696773,1000948329889529857,2663005026,2892809359
1000977982821777408,1000948329889529857,3259563318,2892809359
1000978308605984768,1000972924550045696,101980274,189917061
1000978630913200133,1000623973074288641,2432320700,1153045459
1000978852397510656,1000948329889529857,139358394,2892809359
1000979220758118400,1000948722669268993,812622236,1897514666
1000979298042310656,1000948329889529857,922139341618429952,2892809359
1000979836385439744,1000948329889529857,2586848137,2892809359
1000980082410729472,1000948329889529857,3063932647,2892809359
1000980147632132096,1000974831704199168,993342453041086465,39462584
1000980439400615937,1000948329889529857,815104424876064769,2892809359
1000980466306973697,1000623973074288641,951157926122569728,1153045459
1000980696612012037,1000948329889529857,38650152,2892809359
1000980920772395008,1000408718918402048,3019373756,3097503906
1000981045380972545,1000695789713158145,3446776212,146360682
1000981183646203904,1000974831704199168,717218121359208448,39462584
1000981194639527936,1000948329889529857,930789127783555072,2892809359
1000981454837501952,1000948329889529857,207365070,2892809359
1000981468871516160,1000948722669268993,3446776212,1897514666
1000981742721761280,1000755746147942400,3299672402,2409314312
1000981875890929664,1000755453603733510,3299672402,2409314312
1000981901295796224,1000948329889529857,1041717060,2892809359
1000981917578088453,1000755619245125632,3299672402,2409314312
1000982003112595456,1000660376453767168,716957638542503937,1569335588
1000982065431511040,1000623973074288641,876853177001197568,1153045459
1000982275004121088,1000623973074288641,980693508028743680,1153045459
1000982376887926784,1000981979112718336,267681006,1097346974
1000982420240220160,1000948329889529857,893077925280481280,2892809359
1000982510694612992,1000948329889529857,457553421,2892809359
1000982762151731200,1000972924550045696,134780125,189917061
1000982770846351360,1000695789713158145,821444988588396544,146360682
1000982862298927104,1000948329889529857,980693508028743680,2892809359
1000982935489531905,1000623973074288641,954371936,1153045459
1000983164662132736,1000905892576026625,960139636239753217,2436753176
1000983213693485057,1000905815165952000,960139636239753217,2436753176
1000983228583366657,1000905787194134534,960139636239753217,2436753176
1000983242776895489,1000905758505086976,960139636239753217,2436753176
1000983269582647296,1000905684974817280,960139636239753217,2436753176
1000983348662231040,1000972924550045696,155626199,189917061
1000983561489416192,1000982528470073344,3241382532,1097346974
1000983662379200512,1000329058675240960,960139636239753217,2436753176
1000983728951386113,1000982940749189125,5669252,1407288170
1000983736442224640,1000947569910951936,812622236,112059828
1000983757418106880,1000623973074288641,979062662695923715,1153045459
1000984438757470211,1000623067264004097,797007718288531456,1673916488
1000984499415670784,1000967669498068992,631815271,1616964661
1000984641531084801,1000972924550045696,101736219,189917061
1000984904748949504,1000948329889529857,404321822,2892809359
1000985078493663232,1000983463841882113,2155473641,1970469288
1000985108550111232,1000983320803459072,2155473641,1970469288
1000985124370972673,1000576827998388224,2415692726,3097503906
1000985196471107584,1000408718918402048,2415692726,3097503906
1000985417380974592,1000859606623678464,299816269,34086990
1000985982198468608,1000948329889529857,814142049662468097,2892809359
1000986400215318528,1000954788652224512,806908953552683008,141208596
1000986743930212352,1000948329889529857,2920431410,2892809359
1000986834187386881,1000948722669268993,928245694648819712,1897514666
1000986903926079490,1000755619245125632,998599798977585152,2409314312
1000986926625636352,1000755453603733510,998599798977585152,2409314312
1000986998843195392,1000755746147942400,998599798977585152,2409314312
1000987002446073856,1000948329889529857,744104948619681792,2892809359
1000987140648525825,1000954788652224512,707821536447701000,141208596
1000987187830140928,1000753726695624704,2498025954,17850606
1000987518571970562,1000948329889529857,2491683464,2892809359
1000987628198445058,1000948329889529857,2286099055,2892809359
1000987899318300672,1000948329889529857,4836090614,2892809359
1000987910143754242,1000948329889529857,3867587892,2892809359
1000988279716560896,1000948329889529857,1239599671,2892809359
1000988512735277056,1000948329889529857,841552034079899649,2892809359
1000988754671157250,1000905892576026625,960121253834129413,2436753176
1000988799927701504,1000905815165952000,960121253834129413,2436753176
1000988813332701184,1000905787194134534,960121253834129413,2436753176
1000988827714908161,1000905758505086976,960121253834129413,2436753176
1000988869687361536,1000905684974817280,960121253834129413,2436753176
1000989135245475845,1000948329889529857,485588019,2892809359
1000989255659749376,1000329058675240960,960121253834129413,2436753176
1000989292586586112,1000972924550045696,1228037202,189917061
1000989394126290945,1000948329889529857,70622966,2892809359
1000989515840831488,1000948329889529857,849343424243400709,2892809359
1000990070256500736,1000948329889529857,69370767,2892809359
1000990171419107328,1000948329889529857,995518730640723968,2892809359
1000991853574057984,1000948329889529857,1577685780,2892809359
1000991906485092352,1000948329889529857,950005115364114433,2892809359
1000992038874173446,1000948329889529857,891690883384565760,2892809359
1000992191597002752,1000948329889529857,896967561933242368,2892809359
1000992388108570624,1000763696774201344,1577238282,1577238282
1000992448070340608,1000948329889529857,966356740806758402,2892809359
1000992727998197760,1000948329889529857,930442811945533440,2892809359
1000992929656209408,1000623973074288641,72932202,1153045459
